,chrom,start,stop,ALL_sum_x,ALL_signal_x,peak_size_x,ALL_sum_norm_x,Sample_sum_x,AML_signal_x,AML_sum_norm_x,Difference_x,Feature,Peak_type,gene_279,gene_NC,ALL_sum_y,ALL_signal_y,peak_size_y,ALL_sum_norm_y,Sample_sum_y,AML_signal_y,AML_sum_norm_y,Difference_y,gene
1063,chr2,159704562,159707656,0,1.0,3094,1.0,1944,761.6257623072382,1.245838966485856,-0.24583896648585601,chr2:159704562-159707656,Oncoprotein_Target,,,0,1.0,3094,1.0,1944,761.6257623072382,1.245838966485856,-0.24583896648585601,BAZ2B
1064,chr2,159708715,159745172,50290,22155.43834387738,36457,1.6076868185500008,41813,16361.105452341848,1.4487507324338769,0.15893608611612398,chr2:159708715-159745172,Oncoprotein_Target,,,50290,22155.43834387738,36457,1.6076868185500008,41813,16361.105452341848,1.4487507324338769,0.15893608611612398,MARCH7
1065,chr2,159708715,159745172,50290,22155.43834387738,36457,1.6076868185500008,41813,16361.105452341848,1.4487507324338769,0.15893608611612398,chr2:159708715-159745172,Oncoprotein_Target,,,50290,22155.43834387738,36457,1.6076868185500008,41813,16361.105452341848,1.4487507324338769,0.15893608611612398,BAZ2B
1066,chr2,159795111,159802890,5468,2409.8381162123987,7779,1.309659097083481,7126,2789.178591667376,1.358423780905949,-0.048764683822468013,chr2:159795111-159802890,Oncoprotein_Target,,,5468,2409.8381162123987,7779,1.309659097083481,7126,2789.178591667376,1.358423780905949,-0.048764683822468013,CD302
1067,chr2,159795111,159802890,5468,2409.8381162123987,7779,1.309659097083481,7126,2789.178591667376,1.358423780905949,-0.048764683822468013,chr2:159795111-159802890,Oncoprotein_Target,,,5468,2409.8381162123987,7779,1.309659097083481,7126,2789.178591667376,1.358423780905949,-0.048764683822468013,LY75-CD302
1068,chr2,160398933,160423066,45650,20111.362107735185,24133,1.8333138071410595,16772,6563.3535418811725,1.2719244827365506,0.561389324404509,chr2:160398933-160423066,Oncoprotein_Target,,,45650,20111.362107735185,24133,1.8333138071410595,16772,6563.3535418811725,1.2719244827365506,0.561389324404509,RBMS1
1069,chr2,160398933,160423066,45650,20111.362107735185,24133,1.8333138071410595,16772,6563.3535418811725,1.2719244827365506,0.561389324404509,chr2:160398933-160423066,Oncoprotein_Target,,,45650,20111.362107735185,24133,1.8333138071410595,16772,6563.3535418811725,1.2719244827365506,0.561389324404509,MIR4785
1070,chr2,161214683,161276737,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,chr2:161214683-161276737,Oncoprotein_Target,,,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,LOC101929512
1071,chr2,161214683,161276737,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,chr2:161214683-161276737,Oncoprotein_Target,,,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,TANK
1072,chr2,161214683,161276737,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,chr2:161214683-161276737,Oncoprotein_Target,,,37468,16506.915606848233,62054,1.2659927741458767,35692,13966.151598904295,1.2250483707561848,0.04094440338969196,LINC01806
1073,chr2,164733713,164738860,620,274.13087638106936,5147,1.053066033880138,5714,2236.707616164382,1.4343710153806843,-0.38130498150054626,chr2:164733713-164738860,Oncoprotein_Target,,,620,274.13087638106936,5147,1.053066033880138,5714,2236.707616164382,1.4343710153806843,-0.38130498150054626,COBLL1
1074,chr2,164738945,164744427,0,1.0,5482,1.0,5114,2001.9465784152349,1.3650030241545483,-0.36500302415454833,chr2:164738945-164744427,Oncoprotein_Target,,,0,1.0,5482,1.0,5114,2001.9465784152349,1.3650030241545483,-0.36500302415454833,COBLL1
1075,chr2,164792185,164817395,5383,2372.392754127897,25210,1.0940655594656048,19274,7542.307069295118,1.2991395108804094,-0.20507395141480456,chr2:164792185-164817395,Oncoprotein_Target,,,5383,2372.392754127897,25210,1.0940655594656048,19274,7542.307069295118,1.2991395108804094,-0.20507395141480456,COBLL1
1076,chr2,164823486,164857451,27200,11983.515867040462,33965,1.3527901035489611,30662,11998.07156577394,1.3532186534895905,-0.0004285499406293525,chr2:164823486-164857451,Oncoprotein_Target,,,27200,11983.515867040462,33965,1.3527901035489611,30662,11998.07156577394,1.3532186534895905,-0.0004285499406293525,COBLL1
1077,chr2,164823486,164857451,27200,11983.515867040462,33965,1.3527901035489611,30662,11998.07156577394,1.3532186534895905,-0.0004285499406293525,chr2:164823486-164857451,Oncoprotein_Target,,,27200,11983.515867040462,33965,1.3527901035489611,30662,11998.07156577394,1.3532186534895905,-0.0004285499406293525,LOC101929633
1078,chr2,164857777,164867352,4549,2004.987672028201,9575,1.209293751647854,7120,2786.830981289885,1.290948405356646,-0.0816546537087921,chr2:164857777-164867352,Oncoprotein_Target,,,4549,2004.987672028201,9575,1.209293751647854,7120,2786.830981289885,1.290948405356646,-0.0816546537087921,.
1079,chr2,164896094,164904515,0,1.0,8421,1.0,992,389.1382490785907,1.04609170515124,-0.04609170515123995,chr2:164896094-164904515,Oncoprotein_Target,,,0,1.0,8421,1.0,992,389.1382490785907,1.04609170515124,-0.04609170515123995,SLC38A11
1080,chr2,164907614,164914257,1698,749.0261743468641,6643,1.1126036691776102,12066,4722.044469135359,1.7106795828895618,-0.5980759137119516,chr2:164907614-164914257,Oncoprotein_Target,,,1698,749.0261743468641,6643,1.1126036691776102,12066,4722.044469135359,1.7106795828895618,-0.5980759137119516,SLC38A11
1081,chr2,164932796,164942190,3410,1503.2198200958812,9394,1.1599126910896191,2321,909.1339476929527,1.096671699775703,0.06324099131391625,chr2:164932796-164942190,Oncoprotein_Target,,,3410,1503.2198200958812,9394,1.1599126910896191,2321,909.1339476929527,1.096671699775703,0.06324099131391625,SLC38A11
1082,chr2,164942402,164958735,6422,2830.10723890198,16333,1.1732141822630244,12213,4779.5609233838995,1.2925709253281026,-0.11935674306507815,chr2:164942402-164958735,Oncoprotein_Target,,,6422,2830.10723890198,16333,1.1732141822630244,12213,4779.5609233838995,1.2925709253281026,-0.11935674306507815,SLC38A11
1083,chr2,166088757,166092430,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,chr2:166088757-166092430,Oncoprotein_Target,,,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,LOC102724058
1084,chr2,166088757,166092430,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,chr2:166088757-166092430,Oncoprotein_Target,,,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,SCN1A
1085,chr2,166088757,166092430,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,chr2:166088757-166092430,Oncoprotein_Target,,,717,316.8626425245592,3673,1.085995818819646,3059,1197.8900241244041,1.3258617000066442,-0.23986588118699825,SCN1A-AS1
1086,chr2,168237116,168250453,40061,17649.21941726132,13337,2.3232525618400928,7673,3003.202404415349,1.2251032769299954,1.0981492849100973,chr2:168237116-168250453,Oncoprotein_Target,,,40061,17649.21941726132,13337,2.3232525618400928,7673,3003.202404415349,1.2251032769299954,1.0981492849100973,STK39
1087,chr2,168454426,168472793,34217,15074.74064053395,18367,1.820696936926768,25150,9841.40016565177,1.5357652401400212,0.2849316967867468,chr2:168454426-168472793,Oncoprotein_Target,,,34217,15074.74064053395,18367,1.820696936926768,25150,9841.40016565177,1.5357652401400212,0.2849316967867468,CERS6
1088,chr2,171121163,171149965,14282,6292.701897539407,28802,1.2184467015325118,21254,8317.018493867305,1.2887305914126554,-0.07028388988014367,chr2:171121163-171149965,Oncoprotein_Target,,,14282,6292.701897539407,28802,1.2184467015325118,21254,8317.018493867305,1.2887305914126554,-0.07028388988014367,TLK1
1089,chr2,171151378,171164613,37805,16655.375454171495,13235,2.258358553394144,11743,4595.664777147067,1.3471601644992117,0.9111983888949324,chr2:171151378-171164613,Oncoprotein_Target,,,37805,16655.375454171495,13235,2.258358553394144,11743,4595.664777147067,1.3471601644992117,0.9111983888949324,TLK1
1090,chr2,173026585,173030894,929,410.2557809000217,4309,1.0949769739846882,1077,422.39606275971994,1.0977943984125598,-0.0028174244278715843,chr2:173026585-173030894,Oncoprotein_Target,,,929,410.2557809000217,4309,1.0949769739846882,1077,422.39606275971994,1.0977943984125598,-0.0028174244278715843,RAPGEF4
1091,chr2,173058312,173061283,5712,2517.3283320784967,2971,1.846963423789464,3469,1358.3100665863217,1.4568529338897078,0.3901104898997563,chr2:173058312-173061283,Oncoprotein_Target,,,5712,2517.3283320784967,2971,1.846963423789464,3469,1358.3100665863217,1.4568529338897078,0.3901104898997563,.
1092,chr2,173063984,173068186,1125,496.60038053016615,4202,1.117943926827741,3476,1361.0489453600617,1.323667050299872,-0.20572312347213106,chr2:173063984-173068186,Oncoprotein_Target,,,1125,496.60038053016615,4202,1.117943926827741,3476,1361.0489453600617,1.323667050299872,-0.20572312347213106,.
1093,chr2,173069762,173081537,18400,8106.819557115606,11775,1.6883923190756354,12581,4923.547693203377,1.4180507595077176,0.2703415595679177,chr2:173069762-173081537,Oncoprotein_Target,,,18400,8106.819557115606,11775,1.6883923190756354,12581,4923.547693203377,1.4180507595077176,0.2703415595679177,MAP3K20
1094,chr2,173083858,173086341,0,1.0,2483,1.0,0,1.0,1.0,0.0,chr2:173083858-173086341,Oncoprotein_Target,,,0,1.0,2483,1.0,0,1.0,1.0,0.0,MAP3K20
1095,chr2,173348632,173362122,27240,12001.137213903756,13490,1.8895579847222947,7699,3013.3753827178125,1.2233043278515798,0.6662536568707149,chr2:173348632-173362122,ALL_specific,CDCA7,,27240,12001.137213903756,13490,1.8895579847222947,7699,3013.3753827178125,1.2233043278515798,0.6662536568707149,CDCA7
1096,chr2,174590581,174618948,51660,22758.969473945228,28367,1.8022691674814124,22759,8905.877430221417,1.3139167846519342,0.48835238282947824,chr2:174590581-174618948,Oncoprotein_Target,,,51660,22758.969473945228,28367,1.8022691674814124,22759,8905.877430221417,1.3139167846519342,0.48835238282947824,WIPF1
1097,chr2,177251758,177267953,64022,28204.846722046485,16195,2.741515697563846,13868,5427.110119175299,1.3350484791093113,1.4064672184545346,chr2:177251758-177267953,Oncoprotein_Target,,,64022,28204.846722046485,16195,2.741515697563846,13868,5427.110119175299,1.3350484791093113,1.4064672184545346,MIR3128
1098,chr2,177251758,177267953,64022,28204.846722046485,16195,2.741515697563846,13868,5427.110119175299,1.3350484791093113,1.4064672184545346,chr2:177251758-177267953,Oncoprotein_Target,,,64022,28204.846722046485,16195,2.741515697563846,13868,5427.110119175299,1.3350484791093113,1.4064672184545346,NFE2L2
1099,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,NFE2L2,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,AGPS
1100,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,NFE2L2,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,LOC100130691
1101,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,NFE2L2,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,NFE2L2
1102,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,LOC100130691,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,AGPS
1103,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,LOC100130691,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,LOC100130691
1104,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,LOC100130691,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,NFE2L2
1105,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,AGPS,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,AGPS
1106,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,AGPS,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,LOC100130691
1107,chr2,177386495,177401682,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,chr2:177386495-177401682,AML_specific,,AGPS,5288,2330.542055327572,15187,1.1533905350186062,18969,7422.970208439301,1.4887054855099295,-0.3353149504913233,NFE2L2
1108,chr2,179256356,179268892,14490,6384.332901228539,12536,1.5092001357074456,8797,3442.9880817987523,1.274568289869077,0.2346318458383685,chr2:179256356-179268892,Oncoprotein_Target,,,14490,6384.332901228539,12536,1.5092001357074456,8797,3442.9880817987523,1.274568289869077,0.2346318458383685,SESTD1
1109,chr2,179859182,179864235,1519,670.1706471336198,5053,1.1324303675308964,4528,1772.6632982135673,1.350616128678719,-0.21818576114782262,chr2:179859182-179864235,Oncoprotein_Target,,,1519,670.1706471336198,5053,1.1324303675308964,4528,1772.6632982135673,1.350616128678719,-0.21818576114782262,MIR1258
1110,chr2,179859182,179864235,1519,670.1706471336198,5053,1.1324303675308964,4528,1772.6632982135673,1.350616128678719,-0.21818576114782262,chr2:179859182-179864235,Oncoprotein_Target,,,1519,670.1706471336198,5053,1.1324303675308964,4528,1772.6632982135673,1.350616128678719,-0.21818576114782262,ZNF385B
1111,chr2,180972212,180989508,14615,6439.399610176336,17296,1.3722478960555236,16057,6283.596638563438,1.3632398611565355,0.009008034898988049,chr2:180972212-180989508,Oncoprotein_Target,,,14615,6439.399610176336,17296,1.3722478960555236,16057,6283.596638563438,1.3632398611565355,0.009008034898988049,UBE2E3
1112,chr2,181116441,181134037,5925,2611.162004125541,17596,1.148338372591813,13525,5292.905059262036,1.3007447749069128,-0.15240640231509972,chr2:181116441-181134037,Oncoprotein_Target,,,5925,2611.162004125541,17596,1.148338372591813,13525,5292.905059262036,1.3007447749069128,-0.15240640231509972,LINC01934
1113,chr2,181137955,181144824,5363,2363.5820806962497,6869,1.343948475862025,961,377.00892879488475,1.0547399808989495,0.28920849496307555,chr2:181137955-181144824,Oncoprotein_Target,,,5363,2363.5820806962497,6869,1.343948475862025,961,377.00892879488475,1.0547399808989495,0.28920849496307555,LINC01934
1114,chr2,181297335,181321388,35167,15493.2476285372,24053,1.6440879569507838,15422,6035.141206945591,1.2508685489105555,0.39321940804022826,chr2:181297335-181321388,Oncoprotein_Target,,,35167,15493.2476285372,24053,1.6440879569507838,15422,6035.141206945591,1.2508685489105555,0.39321940804022826,LINC01934
1115,chr2,181297335,181321388,35167,15493.2476285372,24053,1.6440879569507838,15422,6035.141206945591,1.2508685489105555,0.39321940804022826,chr2:181297335-181321388,Oncoprotein_Target,,,35167,15493.2476285372,24053,1.6440879569507838,15422,6035.141206945591,1.2508685489105555,0.39321940804022826,MIR4437
1116,chr2,181369051,181400955,19043,8390.08270794307,31904,1.2629476776561894,17582,6880.280942842522,1.2156244026718444,0.047323274984345076,chr2:181369051-181400955,Oncoprotein_Target,,,19043,8390.08270794307,31904,1.2629476776561894,17582,6880.280942842522,1.2156244026718444,0.047323274984345076,LINC01934
1117,chr2,181417866,181449049,23659,10423.586135967287,31183,1.334239365550694,13055,5109.008913025204,1.1638074884720906,0.1704318770786033,chr2:181417866-181449049,Oncoprotein_Target,,,23659,10423.586135967287,31183,1.334239365550694,13055,5109.008913025204,1.1638074884720906,0.1704318770786033,.
1118,chr2,181450294,181546053,279845,123282.1453239683,95759,2.2874105339860304,81815,32012.623839077518,1.3342936312939517,0.9531169026920787,chr2:181450294-181546053,Oncoprotein_Target,,,279845,123282.1453239683,95759,2.2874105339860304,81815,32012.623839077518,1.3342936312939517,0.9531169026920787,ITGA4
1119,chr2,181450294,181546053,279845,123282.1453239683,95759,2.2874105339860304,81815,32012.623839077518,1.3342936312939517,0.9531169026920787,chr2:181450294-181546053,Oncoprotein_Target,,,279845,123282.1453239683,95759,2.2874105339860304,81815,32012.623839077518,1.3342936312939517,0.9531169026920787,CERKL
1120,chr2,181885105,181900245,19844,8742.950178880548,15140,1.577407541537685,9334,3653.0992105842397,1.2412218765247185,0.33618566501296643,chr2:181885105-181900245,Oncoprotein_Target,,,19844,8742.950178880548,15140,1.577407541537685,9334,3653.0992105842397,1.2412218765247185,0.33618566501296643,ITPRID2
1121,chr2,190514674,190539222,52539,23146.19857126613,24548,1.942854756854576,18970,7423.36147683555,1.3023611486408486,0.6404936082137274,chr2:190514674-190539222,Oncoprotein_Target,,,52539,23146.19857126613,24548,1.942854756854576,18970,7423.36147683555,1.3023611486408486,0.6404936082137274,NEMP2
1122,chr2,193887403,193907914,9505,4188.272548390426,20511,1.2041476548384002,17941,7020.746297095762,1.3422430060502053,-0.13809535121180505,chr2:193887403-193907914,Oncoprotein_Target,,,9505,4188.272548390426,20511,1.2041476548384002,17941,7020.746297095762,1.3422430060502053,-0.13809535121180505,.
1123,chr2,193921245,193930616,3870,1705.8653090237715,9371,1.1819299230630425,3298,1291.4031708278146,1.1377017576382258,0.04422816542481667,chr2:193921245-193930616,Oncoprotein_Target,,,3870,1705.8653090237715,9371,1.1819299230630425,3298,1291.4031708278146,1.1377017576382258,0.04422816542481667,.
1124,chr2,193939337,193947308,1920,846.8246494381502,7971,1.1061127398617676,4407,1725.3198222674891,1.216324152837472,-0.11021141297570436,chr2:193939337-193947308,Oncoprotein_Target,,,1920,846.8246494381502,7971,1.1061127398617676,4407,1725.3198222674891,1.216324152837472,-0.11021141297570436,.
1125,chr2,193947493,193951225,1278,564.0020322822687,3732,1.1508579936447665,147,58.516454248541166,1.0154116972798877,0.13544629636487882,chr2:193947493-193951225,Oncoprotein_Target,,,1278,564.0020322822687,3732,1.1508579936447665,147,58.516454248541166,1.0154116972798877,0.13544629636487882,.
1126,chr2,193951917,193955145,0,1.0,3228,1.0,3459,1354.397382623836,1.4192680863146951,-0.41926808631469514,chr2:193951917-193955145,Oncoprotein_Target,,,0,1.0,3228,1.0,3459,1354.397382623836,1.4192680863146951,-0.41926808631469514,.
1127,chr2,196258402,196277977,26462,11658.402017412673,19575,1.5955250072752325,12194,4772.126823855177,1.2437357253565864,0.3517892819186461,chr2:196258402-196277977,Oncoprotein_Target,,,26462,11658.402017412673,19575,1.5955250072752325,12194,4772.126823855177,1.2437357253565864,0.3517892819186461,HECW2-AS1
1128,chr2,196258402,196277977,26462,11658.402017412673,19575,1.5955250072752325,12194,4772.126823855177,1.2437357253565864,0.3517892819186461,chr2:196258402-196277977,Oncoprotein_Target,,,26462,11658.402017412673,19575,1.5955250072752325,12194,4772.126823855177,1.2437357253565864,0.3517892819186461,HECW2
1129,chr2,200303256,200310567,6713,2958.302537332449,7311,1.4045004154469225,10149,3971.982953526832,1.543151819658984,-0.13865140421206146,chr2:200303256-200310567,Oncoprotein_Target,,,6713,2958.302537332449,7311,1.4045004154469225,10149,3971.982953526832,1.543151819658984,-0.13865140421206146,SPATS2L
1130,chr2,200692364,200717345,92664,40822.612143508726,24981,2.634106406609372,13056,5109.400181421452,1.204491420736618,1.429614985872754,chr2:200692364-200717345,Oncoprotein_Target,,,92664,40822.612143508726,24981,2.634106406609372,13056,5109.400181421452,1.204491420736618,1.429614985872754,LINC01792
1131,chr2,200848140,200870370,69032,30411.92041667416,22230,2.36801261433532,14391,5631.743490413305,1.2532948038872382,1.114717810448082,chr2:200848140-200870370,Oncoprotein_Target,,,69032,30411.92041667416,22230,2.36801261433532,14391,5631.743490413305,1.2532948038872382,1.114717810448082,CLK1
1132,chr2,200959959,200969719,35162,15491.04496017929,9760,2.587094770510173,6477,2535.2454025020484,1.259656291239964,1.327438479270209,chr2:200959959-200969719,Oncoprotein_Target,,,35162,15491.04496017929,9760,2.587094770510173,6477,2535.2454025020484,1.259656291239964,1.327438479270209,ORC2
1133,chr2,201112013,201134535,90528,39881.63222100878,22522,2.770741151807512,20383,7976.223720734793,1.3541081485096702,1.4166330032978418,chr2:201112013-201134535,Oncoprotein_Target,,,90528,39881.63222100878,22522,2.770741151807512,20383,7976.223720734793,1.3541081485096702,1.4166330032978418,CFLAR
1134,chr2,206079852,206091696,47359,20864.234152469457,11844,2.7615023769393323,13199,5165.3515620849985,1.436031033610689,1.3254713433286434,chr2:206079852-206091696,Oncoprotein_Target,,,47359,20864.234152469457,11844,2.7615023769393323,13199,5165.3515620849985,1.436031033610689,1.3254713433286434,INO80D
1135,chr2,213045461,213160102,222250,97909.60850918172,114641,1.854045311094475,95579,37398.04204504297,1.3262100125177114,0.5278352985767636,chr2:213045461-213160102,Oncoprotein_Target,,,222250,97909.60850918172,114641,1.854045311094475,95579,37398.04204504297,1.3262100125177114,0.5278352985767636,IKZF2
1136,chr2,213214354,213254304,71463,31482.8577722909,39950,1.7880314836618498,32954,12894.858729975684,1.3227499056314314,0.4652815780304185,chr2:213214354-213254304,Oncoprotein_Target,,,71463,31482.8577722909,39950,1.7880314836618498,32954,12894.858729975684,1.3227499056314314,0.4652815780304185,.
1137,chr2,223889416,223898515,8005,3527.472041016871,9099,1.387566989890853,4782,1872.0454708607065,1.2056319893241791,0.18193500056667378,chr2:223889416-223898515,Oncoprotein_Target,,,8005,3527.472041016871,9099,1.387566989890853,4782,1872.0454708607065,1.2056319893241791,0.18193500056667378,WDFY1
1138,chr2,223898899,223908345,1830,807.1766189957369,9446,1.0853458203467856,7206,2820.4800633672626,1.2984840211059987,-0.21313820075921308,chr2:223898899-223908345,Oncoprotein_Target,,,1830,807.1766189957369,9446,1.0853458203467856,7206,2820.4800633672626,1.2984840211059987,-0.21313820075921308,WDFY1
1139,chr2,223913023,223923286,13541,5966.266446896871,10263,1.58124003185198,10720,4195.39720778477,1.4086911436991885,0.17254888815279146,chr2:223913023-223923286,Oncoprotein_Target,,,13541,5966.266446896871,10263,1.58124003185198,10720,4195.39720778477,1.4086911436991885,0.17254888815279146,WDFY1
1140,chr2,223925057,223933137,3259,1436.6992356869434,8080,1.1776855489711564,3651,1429.5209147035632,1.1767971429088568,0.0008884060622995626,chr2:223925057-223933137,Oncoprotein_Target,,,3259,1436.6992356869434,8080,1.1776855489711564,3651,1429.5209147035632,1.1767971429088568,0.0008884060622995626,WDFY1
1141,chr2,223936487,223942652,5742,2530.544342225968,6165,1.410307273678178,5640,2207.7537548419873,1.3579487031373865,0.05235857054079163,chr2:223936487-223942652,Oncoprotein_Target,,,5742,2530.544342225968,6165,1.410307273678178,5640,2207.7537548419873,1.3579487031373865,0.05235857054079163,WDFY1
1142,chr2,223942674,223953463,19723,8689.645604619081,10789,1.805324460526377,8447,3306.0441431117497,1.3063346133202103,0.4989898472061667,chr2:223942674-223953463,Oncoprotein_Target,,,19723,8689.645604619081,10789,1.805324460526377,8447,3306.0441431117497,1.3063346133202103,0.4989898472061667,WDFY1
1143,chr2,224398854,224403596,8727,3845.537351899342,4742,1.8107417443904137,3343,1309.0102486590008,1.2758351431166175,0.5349066012737962,chr2:224398854-224403596,Oncoprotein_Target,,,8727,3845.537351899342,4742,1.8107417443904137,3343,1309.0102486590008,1.2758351431166175,0.5349066012737962,FAM124B
1144,chr2,237668474,237680632,69548,30639.23579121066,12158,3.520006233855129,6571,2572.0246317494148,1.2114677275661634,2.308538506288966,chr2:237668474-237680632,Oncoprotein_Target,,,69548,30639.23579121066,12158,3.520006233855129,6571,2572.0246317494148,1.2114677275661634,2.308538506288966,LRRFIP1
1145,chr2,239218818,239248726,53041,23367.34647440048,29908,1.781274123124264,39682,15527.312499936126,1.5191357663480047,0.2621383567762592,chr2:239218818-239248726,AML_specific,,HDAC4,53041,23367.34647440048,29908,1.781274123124264,39682,15527.312499936126,1.5191357663480047,0.2621383567762592,HDAC4
1146,chr2,239249330,239270232,53253,23460.739612775946,20902,2.1223681759054607,23862,9337.4464712836,1.4466771826276719,0.6756909932777888,chr2:239249330-239270232,AML_specific,,HDAC4,53253,23460.739612775946,20902,2.1223681759054607,23862,9337.4464712836,1.4466771826276719,0.6756909932777888,HDAC4
1147,chr20,5604086,5614774,27203,11984.837468055208,10688,2.1212422780740274,8452,3308.0004850929927,1.3094124705363952,0.8118298075376322,chr20:5604086-5614774,Oncoprotein_Target,,,27203,11984.837468055208,10688,2.1212422780740274,8452,3308.0004850929927,1.3094124705363952,0.8118298075376322,GPCPD1
1148,chr20,8143447,8157017,10451,4605.017401707348,13570,1.3392791010838134,6504,2545.80964920076,1.1875320301548091,0.1517470709290043,chr20:8143447-8157017,Oncoprotein_Target,,,10451,4605.017401707348,13570,1.3392791010838134,6504,2545.80964920076,1.1875320301548091,0.1517470709290043,PLCB1
1149,chr20,8204593,8216382,4326,1906.748663265332,11789,1.1616548191759548,4162,1629.4590651865872,1.1381337742969366,0.023521044879018183,chr20:8204593-8216382,Oncoprotein_Target,,,4326,1906.748663265332,11789,1.1616548191759548,4162,1629.4590651865872,1.1381337742969366,0.023521044879018183,PLCB1
1150,chr20,8270729,8276424,18139,7991.840268832608,5695,2.403132619636981,1964,769.4511302322098,1.1349343512260246,1.2681982684109565,chr20:8270729-8276424,Oncoprotein_Target,,,18139,7991.840268832608,5695,2.403132619636981,1964,769.4511302322098,1.1349343512260246,1.2681982684109565,PLCB1
1151,chr20,8386248,8390976,6434,2835.393642960968,4728,1.599491041235399,1478,579.2946896554002,1.1223127516191624,0.47717828961623665,chr20:8386248-8390976,Oncoprotein_Target,,,6434,2835.393642960968,4728,1.599491041235399,1478,579.2946896554002,1.1223127516191624,0.47717828961623665,PLCB1
1152,chr20,9467473,9473020,8060,3551.701392953901,5547,1.6401120232475033,5820,2278.1820661667316,1.4105249803797966,0.2295870428677067,chr20:9467473-9473020,Oncoprotein_Target,,,8060,3551.701392953901,5547,1.6401120232475033,5820,2278.1820661667316,1.4105249803797966,0.2295870428677067,PLCB4
1153,chr20,9473235,9477808,3743,1649.9175327328103,4573,1.3605767620233569,4104,1606.7654982041697,1.3511404981859108,0.009436263837446113,chr20:9473235-9477808,Oncoprotein_Target,,,3743,1649.9175327328103,4573,1.3605767620233569,4104,1606.7654982041697,1.3511404981859108,0.009436263837446113,PLCB4
1154,chr20,9502756,9520734,30539,13454.457796453997,17978,1.7483289462929132,30991,12126.798868139722,1.6744798569440271,0.07384908934888612,chr20:9502756-9520734,Oncoprotein_Target,,,30539,13454.457796453997,17978,1.7483289462929132,30991,12126.798868139722,1.6744798569440271,0.07384908934888612,LAMP5
