,chrom,start,stop,Sample_sum_norm,Peak_type,index_x,p279_x,p318_x,difference_x,z_score_x,Feature_x,gene_279,index_y,p279_y,p318_y,difference_y,z_score_y,Feature_y,gene_NC,Sample
639,chr17,20799306,20814305,1.1312629140829342,Oncoprotein_Target,,,,,,,,,,,,,,,148752
640,chr17,20822841,20869186,1.167382158400042,Oncoprotein_Target,,,,,,,,,,,,,,,148752
641,chr17,22377307,22398322,1.5235989193819974,Oncoprotein_Target,,,,,,,,,,,,,,,148752
642,chr17,22537727,22545736,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
643,chr17,30967938,30973737,2.85193737362363,Oncoprotein_Target,,,,,,,,,,,,,,,148752
644,chr17,31004835,31013333,1.6820668811892578,Oncoprotein_Target,,,,,,,,,,,,,,,148752
645,chr17,31295966,31323888,2.527236712228121,Oncoprotein_Target,,,,,,,,,,,,,,,148752
646,chr17,48287257,48320807,1.2820295713326568,Oncoprotein_Target,,,,,,,,,,,,,,,148752
647,chr17,48321440,48328893,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
648,chr17,48329755,48355824,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
649,chr17,57479995,57533259,4.247679468453496,Oncoprotein_Target,,,,,,,,,,,,,,,148752
650,chr17,57537072,57566141,6.632393016925235,ALL_specific,chr17:57537072-57566141,16.710334411562716,-0.000554062521207,16.710888474083923,2.0657461145522067,chr17:57537072-57566141,MSI2,,,,,,,,148752
651,chr17,59616912,59630275,2.6081467320405176,Oncoprotein_Target,,,,,,,,,,,,,,,148752
652,chr17,59778382,59790036,1.76022447378451,Oncoprotein_Target,,,,,,,,,,,,,,,148752
653,chr17,59800483,59809478,1.498176672179092,Oncoprotein_Target,,,,,,,,,,,,,,,148752
654,chr17,64487172,64510436,5.821574782019033,Oncoprotein_Target,,,,,,,,,,,,,,,148752
655,chr17,67437614,67445083,2.6777763803144623,Oncoprotein_Target,,,,,,,,,,,,,,,148752
656,chr17,67448045,67458109,1.6773789030441326,Oncoprotein_Target,,,,,,,,,,,,,,,148752
657,chr17,67466480,67483646,1.9312423407730448,Oncoprotein_Target,,,,,,,,,,,,,,,148752
658,chr17,71607625,71611004,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
659,chr17,78729092,78765032,3.5175329528051944,Oncoprotein_Target,,,,,,,,,,,,,,,148752
660,chr17,81380353,81417987,8.794587840535684,Oncoprotein_Target,,,,,,,,,,,,,,,148752
661,chr18,1991758,1999793,1.3369953958833245,Oncoprotein_Target,,,,,,,,,,,,,,,148752
662,chr18,2569239,2595242,1.4475849999788624,Oncoprotein_Target,,,,,,,,,,,,,,,148752
663,chr18,2597565,2610618,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
664,chr18,2650008,2670340,3.635741471912157,Oncoprotein_Target,,,,,,,,,,,,,,,148752
665,chr18,24394246,24399119,1.120996985706712,Oncoprotein_Target,,,,,,,,,,,,,,,148752
666,chr18,25098730,25108940,1.1224029837680634,Oncoprotein_Target,,,,,,,,,,,,,,,148752
667,chr18,25110745,25129237,1.0712214935378517,Oncoprotein_Target,,,,,,,,,,,,,,,148752
668,chr18,25139222,25158639,1.1646039955292706,Oncoprotein_Target,,,,,,,,,,,,,,,148752
669,chr18,25158848,25362589,1.1154973158472623,Oncoprotein_Target,,,,,,,,,,,,,,,148752
670,chr18,25362882,25368135,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
671,chr18,25370251,25376645,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
672,chr18,31643713,31689583,2.2903436912445465,Oncoprotein_Target,,,,,,,,,,,,,,,148752
673,chr18,41953613,42010517,1.3416185043122208,Oncoprotein_Target,,,,,,,,,,,,,,,148752
674,chr18,46198799,46208581,1.085303423477033,Oncoprotein_Target,,,,,,,,,,,,,,,148752
675,chr18,55234452,55237738,2.137647069946807,Oncoprotein_Target,,,,,,,,,,,,,,,148752
676,chr18,55279347,55285505,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
677,chr18,55285804,55293904,1.0674911996216496,Oncoprotein_Target,,,,,,,,,,,,,,,148752
678,chr18,55303823,55358365,1.4312978613620846,ALL_specific,chr18:55303823-55358365,19.11388086207049,0.66098466102984,18.45289620104065,2.2877695107656715,chr18:55303823-55358365,TCF4,,,,,,,,148752
679,chr18,55370325,55386142,1.2446538922021226,Oncoprotein_Target,,,,,,,,,,,,,,,148752
680,chr18,55392018,55426812,1.33600924558535,Oncoprotein_Target,,,,,,,,,,,,,,,148752
681,chr18,55433549,55434381,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
682,chr18,55508336,55516685,1.1654997837892624,Oncoprotein_Target,,,,,,,,,,,,,,,148752
683,chr18,55520585,55524199,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
684,chr18,55532110,55551081,1.283266996804032,Oncoprotein_Target,,,,,,,,,,,,,,,148752
685,chr18,55551309,55557138,1.0916970006908682,Oncoprotein_Target,,,,,,,,,,,,,,,148752
686,chr18,55557884,55561599,1.9688385618043476,Oncoprotein_Target,,,,,,,,,,,,,,,148752
687,chr18,55566627,55592079,1.361110948958194,Oncoprotein_Target,,,,,,,,,,,,,,,148752
688,chr18,55632674,55639764,1.140381007776522,Oncoprotein_Target,,,,,,,,,,,,,,,148752
689,chr18,55764960,55785071,1.580723424543204,Oncoprotein_Target,,,,,,,,,,,,,,,148752
690,chr18,56374951,56381913,1.1266681857437204,Oncoprotein_Target,,,,,,,,,,,,,,,148752
691,chr18,58858712,58868502,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
692,chr18,63122959,63146607,2.3108585385302574,Oncoprotein_Target,,,,,,,,,,,,,,,148752
693,chr18,63181864,63218483,1.6486076549292772,Oncoprotein_Target,,,,,,,,,,,,,,,148752
694,chr18,63294443,63327309,3.374758148128514,Oncoprotein_Target,,,,,,,,,,,,,,,148752
695,chr18,70284317,70318005,1.355278165249107,Oncoprotein_Target,,,,,,,,,,,,,,,148752
696,chr18,70325348,70331900,1.305185461360666,Oncoprotein_Target,,,,,,,,,,,,,,,148752
697,chr18,74372953,74379323,1.1303913267879415,Oncoprotein_Target,,,,,,,,,,,,,,,148752
698,chr18,75203393,75223453,2.992987335832173,Oncoprotein_Target,,,,,,,,,,,,,,,148752
699,chr18,76447769,76458400,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
700,chr18,76465839,76469782,1.8939619778634775,Oncoprotein_Target,,,,,,,,,,,,,,,148752
701,chr18,76474762,76482217,1.1616193429177613,Oncoprotein_Target,,,,,,,,,,,,,,,148752
702,chr18,76482610,76512832,1.2200552583658668,Oncoprotein_Target,,,,,,,,,,,,,,,148752
703,chr18,76512954,76526362,1.1222699329756285,Oncoprotein_Target,,,,,,,,,,,,,,,148752
704,chr18,77122751,77137007,4.209842036785794,Oncoprotein_Target,,,,,,,,,,,,,,,148752
705,chr19,41538976,41567974,2.0356383068207755,Oncoprotein_Target,,,,,,,,,,,,,,,148752
706,chr19,48253466,48262199,4.801818267967198,Oncoprotein_Target,,,,,,,,,,,,,,,148752
707,chr2,17744778,17769458,1.576514874315361,Oncoprotein_Target,,,,,,,,,,,,,,,148752
708,chr2,17809916,17824981,1.7987614117003994,Oncoprotein_Target,,,,,,,,,,,,,,,148752
709,chr2,18294212,18297163,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
710,chr2,18754737,18756789,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
711,chr2,24350349,24362240,3.01477841433246,Oncoprotein_Target,,,,,,,,,,,,,,,148752
712,chr2,27769867,27778612,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
713,chr2,27883075,27896089,2.010038651165303,Oncoprotein_Target,,,,,,,,,,,,,,,148752
714,chr2,27942706,27962270,1.17224477751238,Oncoprotein_Target,,,,,,,,,,,,,,,148752
715,chr2,28019902,28040695,1.314850474889546,Oncoprotein_Target,,,,,,,,,,,,,,,148752
716,chr2,28044368,28050092,1.275882538655596,Oncoprotein_Target,,,,,,,,,,,,,,,148752
717,chr2,28073570,28076475,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
718,chr2,28079035,28083303,1.9569795185164485,Oncoprotein_Target,,,,,,,,,,,,,,,148752
719,chr2,28083640,28087684,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
720,chr2,28091493,28096395,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
721,chr2,28122158,28124854,1.3251991073430718,Oncoprotein_Target,,,,,,,,,,,,,,,148752
722,chr2,28388181,28401601,7.481197718071014,Oncoprotein_Target,,,,,,,,,,,,,,,148752
723,chr2,31990254,32014519,2.5054629645746083,Oncoprotein_Target,,,,,,,,,,,,,,,148752
724,chr2,43199380,43231672,11.953509946711616,Oncoprotein_Target,,,,,,,,,,,,,,,148752
725,chr2,45642836,45655352,6.819313245267493,Oncoprotein_Target,,,,,,,,,,,,,,,148752
726,chr2,45818114,45830047,1.8849892456073256,Oncoprotein_Target,,,,,,,,,,,,,,,148752
727,chr2,45830371,45847020,2.96374168804681,Oncoprotein_Target,,,,,,,,,,,,,,,148752
728,chr2,45849471,45864772,2.002570441577067,Oncoprotein_Target,,,,,,,,,,,,,,,148752
729,chr2,46935388,46951731,3.339915175748157,Oncoprotein_Target,,,,,,,,,,,,,,,148752
730,chr2,47164070,47180575,4.235550189761382,Oncoprotein_Target,,,,,,,,,,,,,,,148752
731,chr2,47516406,47525356,3.0726866677181457,Oncoprotein_Target,,,,,,,,,,,,,,,148752
732,chr2,47565306,47572821,4.19387245484743,ALL_specific,chr2:47565306-47572821,17.084463887504004,-0.0411647838894397,17.125628671393443,2.118605826784235,chr2:47565306-47572821,KCNK12,,,,,,,,148752
733,chr2,47691457,47704289,1.3905170477708853,ALL_specific,chr2:47691457-47704289,25.850994610085387,-0.0592041299173091,25.91019874000269,3.23822203211248,chr2:47691457-47704289,MSH6,,,,,,,,148752
734,chr2,47712744,47730307,2.8650492941582675,Oncoprotein_Target,,,,,,,,,,,,,,,148752
735,chr2,47733277,47739933,1.6326087455518494,Oncoprotein_Target,,,,,,,,,,,,,,,148752
736,chr2,48349786,48361813,2.410681542285018,Oncoprotein_Target,,,,,,,,,,,,,,,148752
737,chr2,54552639,54607935,3.126863839557035,Oncoprotein_Target,,,,,,,,,,,,,,,148752
738,chr2,55406699,55426619,1.8975669880614312,Oncoprotein_Target,,,,,,,,,,,,,,,148752
739,chr2,57964548,57969501,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
740,chr2,57969554,57977111,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
741,chr2,57993770,57996745,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
742,chr2,57997929,58000466,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
743,chr2,58003356,58008170,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
744,chr2,58036344,58113363,1.5909789917776305,Oncoprotein_Target,,,,,,,,,,,,,,,148752
745,chr2,58124207,58133758,1.2023790847109113,Oncoprotein_Target,,,,,,,,,,,,,,,148752
746,chr2,58231551,58243477,1.363382071810643,Oncoprotein_Target,,,,,,,,,,,,,,,148752
747,chr2,58606508,58744426,1.1663446418646464,Oncoprotein_Target,,,,,,,,,,,,,,,148752
748,chr2,58750896,58799509,5.740180035907127,Oncoprotein_Target,,,,,,,,,,,,,,,148752
749,chr2,60343439,60361572,1.9512081991594976,Oncoprotein_Target,,,,,,,,,,,,,,,148752
750,chr2,60399175,60418687,3.56483886606538,Oncoprotein_Target,,,,,,,,,,,,,,,148752
751,chr2,60462261,60497989,1.7619890211484952,Oncoprotein_Target,,,,,,,,,,,,,,,148752
752,chr2,60510390,60578481,9.743584309392306,Oncoprotein_Target,,,,,,,,,,,,,,,148752
753,chr2,61011245,61021194,2.451905491866208,Oncoprotein_Target,,,,,,,,,,,,,,,148752
754,chr2,61492473,61512184,1.350699295372934,Oncoprotein_Target,,,,,,,,,,,,,,,148752
755,chr2,62189901,62203145,4.7642820064140885,Oncoprotein_Target,,,,,,,,,,,,,,,148752
756,chr2,64008618,64027553,2.431686487626042,Oncoprotein_Target,,,,,,,,,,,,,,,148752
757,chr2,66408623,66599345,14.51938998595696,Oncoprotein_Target,,,,,,,,,,,,,,,148752
758,chr2,68179193,68208799,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
759,chr2,68209325,68221218,1.2826423328140129,Oncoprotein_Target,,,,,,,,,,,,,,,148752
760,chr2,68221781,68285996,2.375374848934056,Oncoprotein_Target,,,,,,,,,,,,,,,148752
761,chr2,68357717,68377859,1.310390068945682,Oncoprotein_Target,,,,,,,,,,,,,,,148752
762,chr2,68756978,68796960,2.266663166389388,Oncoprotein_Target,,,,,,,,,,,,,,,148752
763,chr2,70112828,70147522,4.121671483620884,Oncoprotein_Target,,,,,,,,,,,,,,,148752
764,chr2,84963165,84982202,3.609275577730816,Oncoprotein_Target,,,,,,,,,,,,,,,148752
765,chr2,86772444,86777224,1.9267422612431675,Oncoprotein_Target,,,,,,,,,,,,,,,148752
766,chr2,86943973,86961015,1.1245150235528016,Oncoprotein_Target,,,,,,,,,,,,,,,148752
767,chr2,86961133,86965667,1.3463121302824497,Oncoprotein_Target,,,,,,,,,,,,,,,148752
768,chr2,86966140,86968617,1.56430356543318,Oncoprotein_Target,,,,,,,,,,,,,,,148752
769,chr2,86968805,86991769,1.1595804730415695,Oncoprotein_Target,,,,,,,,,,,,,,,148752
770,chr2,87779841,87800735,1.1323862806350404,Oncoprotein_Target,,,,,,,,,,,,,,,148752
771,chr2,87843910,87851251,1.048714933063946,Oncoprotein_Target,,,,,,,,,,,,,,,148752
772,chr2,87851440,87855718,1.068763035578669,Oncoprotein_Target,,,,,,,,,,,,,,,148752
773,chr2,87855939,87863340,1.2918250925617394,Oncoprotein_Target,,,,,,,,,,,,,,,148752
774,chr2,87868411,87871608,1.0837947444424123,Oncoprotein_Target,,,,,,,,,,,,,,,148752
775,chr2,87981539,87990718,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
776,chr2,88001423,88004993,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
777,chr2,88854224,88861225,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
778,chr2,88861302,88870039,3.3767265286080552,Oncoprotein_Target,,,,,,,,,,,,,,,148752
779,chr2,101108023,101118640,1.4512847008738734,Oncoprotein_Target,,,,,,,,,,,,,,,148752
780,chr2,101695334,101712323,2.057963691453632,Oncoprotein_Target,,,,,,,,,,,,,,,148752
781,chr2,105785370,105804924,4.227488425222186,Oncoprotein_Target,,,,,,,,,,,,,,,148752
782,chr2,106450693,106453967,1.3997239753838755,Oncoprotein_Target,,,,,,,,,,,,,,,148752
783,chr2,107841925,107847191,1.3999169758194858,Oncoprotein_Target,,,,,,,,,,,,,,,148752
784,chr2,108602741,108634463,2.478478385063503,Oncoprotein_Target,,,,,,,,,,,,,,,148752
785,chr2,109170039,109170914,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
786,chr2,135942600,135988774,1.924038972142601,Oncoprotein_Target,,,,,,,,,,,,,,,148752
787,chr2,136109291,136138690,8.502302392559855,Oncoprotein_Target,,,,,,,,,,,,,,,148752
788,chr2,143123299,143164651,1.6056771242732428,Oncoprotein_Target,,,,,,,,,,,,,,,148752
789,chr2,144389878,144612383,12.642548358464648,Oncoprotein_Target,,,,,,,,,,,,,,,148752
790,chr2,144641150,144719115,2.4939099405152083,Oncoprotein_Target,,,,,,,,,,,,,,,148752
791,chr2,144723017,144735034,1.093704152182945,Oncoprotein_Target,,,,,,,,,,,,,,,148752
792,chr2,144881102,144898341,1.167406768273384,Oncoprotein_Target,,,,,,,,,,,,,,,148752
793,chr2,152087176,152089947,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
794,chr2,152095912,152101568,1.8160689453166523,Oncoprotein_Target,,,,,,,,,,,,,,,148752
795,chr2,152333373,152339048,2.382853135887021,Oncoprotein_Target,,,,,,,,,,,,,,,148752
796,chr2,152424865,152437691,1.5098234251327023,Oncoprotein_Target,,,,,,,,,,,,,,,148752
797,chr2,152465887,152470339,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
798,chr2,152490441,152494496,1.3211559557874808,Oncoprotein_Target,,,,,,,,,,,,,,,148752
799,chr2,152535445,152538416,1.465944548210024,Oncoprotein_Target,,,,,,,,,,,,,,,148752
800,chr2,158962158,158972667,1.6538182506061636,Oncoprotein_Target,,,,,,,,,,,,,,,148752
801,chr2,159505822,159541214,1.2655765413161904,Oncoprotein_Target,,,,,,,,,,,,,,,148752
802,chr2,159541975,159554621,1.0939086023875344,Oncoprotein_Target,,,,,,,,,,,,,,,148752
803,chr2,159555366,159559218,1.3234395450308367,Oncoprotein_Target,,,,,,,,,,,,,,,148752
804,chr2,159583758,159625944,1.7549661535786385,Oncoprotein_Target,,,,,,,,,,,,,,,148752
805,chr2,159631677,159637500,1.222875008489822,Oncoprotein_Target,,,,,,,,,,,,,,,148752
806,chr2,159704562,159707656,1.1365048997986509,Oncoprotein_Target,,,,,,,,,,,,,,,148752
807,chr2,159708715,159745172,2.184600426486674,Oncoprotein_Target,,,,,,,,,,,,,,,148752
808,chr2,159795111,159802890,1.762492869812987,Oncoprotein_Target,,,,,,,,,,,,,,,148752
809,chr2,160398933,160423066,1.4296320319552065,Oncoprotein_Target,,,,,,,,,,,,,,,148752
810,chr2,161214683,161276737,1.3475968666623364,Oncoprotein_Target,,,,,,,,,,,,,,,148752
811,chr2,164733713,164738860,1.52135306122128,Oncoprotein_Target,,,,,,,,,,,,,,,148752
812,chr2,164738945,164744427,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
813,chr2,164792185,164817395,1.2177905624633611,Oncoprotein_Target,,,,,,,,,,,,,,,148752
814,chr2,164823486,164857451,1.193880149934043,Oncoprotein_Target,,,,,,,,,,,,,,,148752
815,chr2,164857777,164867352,1.163853516424325,Oncoprotein_Target,,,,,,,,,,,,,,,148752
816,chr2,164896094,164904515,1.3696473281368466,Oncoprotein_Target,,,,,,,,,,,,,,,148752
817,chr2,164907614,164914257,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
818,chr2,164932796,164942190,1.3824596936783669,Oncoprotein_Target,,,,,,,,,,,,,,,148752
819,chr2,164942402,164958735,1.121679926708308,Oncoprotein_Target,,,,,,,,,,,,,,,148752
820,chr2,166088757,166092430,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
821,chr2,168237116,168250453,3.766151412259677,Oncoprotein_Target,,,,,,,,,,,,,,,148752
822,chr2,168454426,168472793,2.2653091914687757,Oncoprotein_Target,,,,,,,,,,,,,,,148752
823,chr2,171121163,171149965,1.3526872467672304,Oncoprotein_Target,,,,,,,,,,,,,,,148752
824,chr2,171151378,171164613,3.7318791292073294,Oncoprotein_Target,,,,,,,,,,,,,,,148752
825,chr2,173026585,173030894,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
826,chr2,173058312,173061283,2.3331191240453464,Oncoprotein_Target,,,,,,,,,,,,,,,148752
827,chr2,173063984,173068186,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
828,chr2,173069762,173081537,2.6579851380326183,Oncoprotein_Target,,,,,,,,,,,,,,,148752
829,chr2,173083858,173086341,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
830,chr2,173348632,173362122,2.739760737550626,ALL_specific,chr2:173348632-173362122,16.59277205097868,-0.0109533714605354,16.603725422439215,2.0520879060916037,chr2:173348632-173362122,CDCA7,,,,,,,,148752
831,chr2,174590581,174618948,2.5463404239600878,Oncoprotein_Target,,,,,,,,,,,,,,,148752
832,chr2,177251758,177267953,3.7404900653191553,Oncoprotein_Target,,,,,,,,,,,,,,,148752
833,chr2,177386495,177401682,1.6453204555058498,NC_specific,,,,,,,,chr2:177386495-177401682,2.008340887612761,27.62066253817963,-25.61232165056687,-3.3284566235418933,chr2:177386495-177401682,"NFE2L2, LOC100130691, AGPS",148752
834,chr2,179256356,179268892,2.326205624731157,Oncoprotein_Target,,,,,,,,,,,,,,,148752
835,chr2,179859182,179864235,1.8963320554948024,Oncoprotein_Target,,,,,,,,,,,,,,,148752
836,chr2,180972212,180989508,1.6345161462022488,Oncoprotein_Target,,,,,,,,,,,,,,,148752
837,chr2,181116441,181134037,1.3277656473202848,Oncoprotein_Target,,,,,,,,,,,,,,,148752
838,chr2,181137955,181144824,1.1299692866673978,Oncoprotein_Target,,,,,,,,,,,,,,,148752
839,chr2,181297335,181321388,3.44141771306971,Oncoprotein_Target,,,,,,,,,,,,,,,148752
840,chr2,181369051,181400955,1.545812680489104,Oncoprotein_Target,,,,,,,,,,,,,,,148752
841,chr2,181417866,181449049,1.3583538716286951,Oncoprotein_Target,,,,,,,,,,,,,,,148752
842,chr2,181450294,181546053,3.203977381760055,Oncoprotein_Target,,,,,,,,,,,,,,,148752
843,chr2,181885105,181900245,1.471692955843989,Oncoprotein_Target,,,,,,,,,,,,,,,148752
844,chr2,190514674,190539222,1.913740040758518,Oncoprotein_Target,,,,,,,,,,,,,,,148752
845,chr2,193887403,193907914,1.2485005092790644,Oncoprotein_Target,,,,,,,,,,,,,,,148752
846,chr2,193921245,193930616,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
847,chr2,193939337,193947308,1.535642408923346,Oncoprotein_Target,,,,,,,,,,,,,,,148752
848,chr2,193947493,193951225,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
849,chr2,193951917,193955145,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
850,chr2,196258402,196277977,1.381881724891581,Oncoprotein_Target,,,,,,,,,,,,,,,148752
851,chr2,200303256,200310567,1.4407594377533854,Oncoprotein_Target,,,,,,,,,,,,,,,148752
852,chr2,200692364,200717345,3.143430340822943,Oncoprotein_Target,,,,,,,,,,,,,,,148752
853,chr2,200848140,200870370,3.109717028881994,Oncoprotein_Target,,,,,,,,,,,,,,,148752
854,chr2,200959959,200969719,2.510489800422822,Oncoprotein_Target,,,,,,,,,,,,,,,148752
855,chr2,201112013,201134535,3.6806549433786313,Oncoprotein_Target,,,,,,,,,,,,,,,148752
856,chr2,206079852,206091696,3.751755576602005,Oncoprotein_Target,,,,,,,,,,,,,,,148752
857,chr2,213045461,213160102,2.047485119274505,Oncoprotein_Target,,,,,,,,,,,,,,,148752
858,chr2,213214354,213254304,1.8868338104607223,Oncoprotein_Target,,,,,,,,,,,,,,,148752
859,chr2,223889416,223898515,1.896287338302055,Oncoprotein_Target,,,,,,,,,,,,,,,148752
860,chr2,223898899,223908345,1.1333207501910638,Oncoprotein_Target,,,,,,,,,,,,,,,148752
861,chr2,223913023,223923286,1.3820483065838025,Oncoprotein_Target,,,,,,,,,,,,,,,148752
862,chr2,223925057,223933137,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
863,chr2,223936487,223942652,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
864,chr2,223942674,223953463,1.8410746120633892,Oncoprotein_Target,,,,,,,,,,,,,,,148752
865,chr2,224398854,224403596,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
866,chr2,237668474,237680632,19.35448821511212,Oncoprotein_Target,,,,,,,,,,,,,,,148752
867,chr2,239218818,239248726,1.8339620285205376,NC_specific,,,,,,,,chr2:239218818-239248726,0.6702556400710404,20.31747005699286,-19.64721441692182,-2.568188258311917,chr2:239218818-239248726,HDAC4,148752
868,chr2,239249330,239270232,4.375018012895438,NC_specific,,,,,,,,chr2:239249330-239270232,0.4629191933591191,22.799356589687942,-22.336437396328822,-2.910936691527142,chr2:239249330-239270232,HDAC4,148752
869,chr20,5604086,5614774,2.416756687939161,Oncoprotein_Target,,,,,,,,,,,,,,,148752
870,chr20,8143447,8157017,1.392373596703557,Oncoprotein_Target,,,,,,,,,,,,,,,148752
871,chr20,8204593,8216382,1.138354711870564,Oncoprotein_Target,,,,,,,,,,,,,,,148752
872,chr20,8270729,8276424,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
873,chr20,8386248,8390976,1.5188927425520564,Oncoprotein_Target,,,,,,,,,,,,,,,148752
874,chr20,9467473,9473020,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
875,chr20,9473235,9477808,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
876,chr20,9502756,9520734,1.879877287258778,Oncoprotein_Target,,,,,,,,,,,,,,,148752
877,chr20,31737294,31748040,1.6384442363780434,Oncoprotein_Target,,,,,,,,,,,,,,,148752
878,chr20,35647687,35667621,3.1288178634957258,NC_specific,,,,,,,,chr20:35647687-35667621,2.082110548337137,20.24634133177905,-18.164230783441912,-2.379178153626904,chr20:35647687-35667621,"CPNE1, RBM12",148752
879,chr20,35695798,35746464,2.968762458293594,Oncoprotein_Target,,,,,,,,,,,,,,,148752
880,chr20,36936428,36954201,2.265407823166817,NC_specific,,,,,,,,chr20:36936428-36954201,2.075155985129686,17.618409354216343,-15.543253369086656,-2.0451277944183683,chr20:36936428-36954201,SAMHD1,148752
881,chr20,47256607,47267062,3.123425270322362,Oncoprotein_Target,,,,,,,,,,,,,,,148752
882,chr20,47347446,47362093,2.2893486706370565,ALL_specific,chr20:47347446-47362093,29.21562442140155,11.441369247858702,17.774255173542848,2.201274954281652,chr20:47347446-47362093,"LOC101927377, ZMYND8",,,,,,,,148752
883,chr20,53576611,53601437,6.349978829270771,Oncoprotein_Target,,,,,,,,,,,,,,,148752
884,chr20,53607926,53616228,2.191844436242999,ALL_specific,chr20:53607926-53616228,17.967370002134604,1.8265683370806984,16.140801665053907,1.9930870743432043,chr20:53607926-53616228,LOC105372672,,,,,,,,148752
885,chr20,53651317,53662659,1.3869521321403162,Oncoprotein_Target,,,,,,,,,,,,,,,148752
886,chr20,53733944,53743848,1.156922148826655,Oncoprotein_Target,,,,,,,,,,,,,,,148752
887,chr20,53826245,53831970,2.559516365179462,Oncoprotein_Target,,,,,,,,,,,,,,,148752
888,chr20,58884412,58910420,3.7229670562216017,Oncoprotein_Target,,,,,,,,,,,,,,,148752
889,chr20,62917227,62933622,3.062612554087261,NC_specific,,,,,,,,chr20:62917227-62933622,1.96213803973487,18.482295594694307,-16.520157554959436,-2.169636762872566,chr20:62917227-62933622,DIDO1,148752
890,chr21,14511288,14537175,1.3338507547240708,Oncoprotein_Target,,,,,,,,,,,,,,,148752
891,chr21,14541064,14556712,1.155553310501048,Oncoprotein_Target,,,,,,,,,,,,,,,148752
892,chr21,14862205,14872461,1.561153220586919,Oncoprotein_Target,,,,,,,,,,,,,,,148752
893,chr21,15110086,15128987,1.5992508112330992,Oncoprotein_Target,,,,,,,,,,,,,,,148752
894,chr21,15130676,15139435,1.6414748228648035,Oncoprotein_Target,,,,,,,,,,,,,,,148752
895,chr21,15187643,15194274,1.2976835415594614,Oncoprotein_Target,,,,,,,,,,,,,,,148752
896,chr21,15194919,15207692,1.1321116395131552,Oncoprotein_Target,,,,,,,,,,,,,,,148752
897,chr21,15209920,15216141,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,148752
898,chr21,15219147,15223966,2.687006207191555,Oncoprotein_Target,,,,,,,,,,,,,,,148752
899,chr21,15429805,15450028,2.995019227785737,Oncoprotein_Target,,,,,,,,,,,,,,,148752
900,chr21,15474396,15496187,2.3843341934582583,Oncoprotein_Target,,,,,,,,,,,,,,,148752
901,chr21,15506348,15521613,7.340544341027322,Oncoprotein_Target,,,,,,,,,,,,,,,148752
902,chr21,15523219,15543215,3.321381398799944,Oncoprotein_Target,,,,,,,,,,,,,,,148752
903,chr21,15727073,15744616,3.0893661576065865,Oncoprotein_Target,,,,,,,,,,,,,,,148752
